62399898,"94,261,898","68,112,965","31,268,231","9,675,071"
37239310,"93,732,727","155,050,299","90,744,550","10,372,726"
59797086,"93,389,007","56,138,895","53,738,148","4,550,174"
41086563,"93,089,850","134,120,494","67,340,494","17,620,246"
14138612,"92,845,119","225,723,207","76,967,380","20,587,506"
57141256,"92,757,906","54,081,480","66,031,200","7,715,134"
3534140,"92,150,949","56,542,031","42,824,973","13,664,372"
68860613,"91,075,541","37,021,947","44,652,841","7,512,144"
59010105,"90,772,649","62,390,570","33,359,552","6,024,698"
23025917,"90,691,014","74,778,063","41,938,683","4,888,217"
13816815,"90,637,663","170,901,578","93,086,807","21,600,976"
52619890,"90,576,150","185,575,015","94,962,381","11,950,466"
95459238,"89,924,293","117,160,578","62,209,618","14,667,031"
40988512,"89,877,402","93,242,733","88,448,174","17,348,060"
30669129,"89,805,198","122,201,467","57,657,621","11,201,138"
52663991,"89,655,326","57,018,499","24,931,686","4,589,454"
63503947,"89,353,671","40,556,354","42,383,160","5,432,307"
95317724,"89,281,848","45,762,400","15,424,155","2,739,531"
53720198,"89,157,391","69,806,268","40,120,523","5,287,520"
1080643,"88,875,645","57,333,000","35,771,106","14,013,419"
85689750,"88,672,949","225,481,584","97,370,869","16,466,324"
15689544,"88,593,338","37,974,595","21,585,046","8,567,830"
25023794,"88,582,871","82,637,773","74,906,352","13,612,528"
33876264,"88,103,021","28,205,905","24,246,598","10,054,035"
52618268,"87,925,167","92,677,748","46,473,424","11,985,159"
18388428,"87,795,752","72,058,836","77,416,192","13,571,912"
12468054,"87,599,400","201,991,054","213,674,994","27,212,375"
19004552,"87,388,345","36,264,171","28,024,153","8,618,825"
46678919,"87,384,860","80,636,447","55,019,181","10,483,392"
17875970,"87,298,168","98,674,827","66,693,074","10,647,037"
52667612,"87,227,961","51,137,011","32,368,908","11,346,172"
9957322,"86,808,011","37,375,669","39,170,143","14,448,556"
76851235,"86,618,526","23,682,489","19,740,925","5,846,264"
4361916,"86,525,467","56,967,978","50,608,194","14,562,822"
39916504,"86,261,006","87,089,961","47,041,094","13,018,555"
84810550,"86,037,085","69,505,629","21,581,910","13,013,917"
11904157,"85,892,080","54,860,137","26,161,801","9,395,645"
41779923,"85,858,571","95,504,214","26,312,704","7,068,733"
50653451,"85,012,817","69,821,898","31,147,990","6,747,868"
45581601,"84,819,662","30,063,938","16,005,601","6,189,710"
49911535,"84,717,376","87,649,306","62,564,303","9,264,524"
27512984,"84,570,183","194,995,995","153,280,105","13,617,225"
83519219,"84,559,250","50,122,283","24,439,363","7,646,055"
45764094,"84,317,861","27,858,972","18,530,327","6,614,767"
39255673,"84,170,797","42,788,943","28,686,092","11,219,171"
6960423,"84,160,146","60,551,846","24,287,765","9,814,104"
39673397,"83,681,920","74,973,664","40,698,156","8,570,540"
17780812,"83,555,774","40,840,295","31,839,658","8,973,769"
16709976,"83,430,607","56,248,323","32,170,036","10,076,157"
30421620,"83,311,679","19,205,077","18,481,066","5,140,241"
48450829,"83,253,040","135,920,718","76,606,372","12,586,443"
53353057,"83,250,337","80,414,618","51,235,061","8,197,692"
11694371,"83,058,838","132,525,067","58,418,622","9,679,296"
73901502,"82,913,756","23,756,464","14,610,128","7,262,925"
35538798,"82,866,821","59,980,398","40,419,557","9,593,176"
30236269,"82,765,871","35,674,065","22,867,012","7,602,126"
70857667,"82,557,893","24,543,663","23,504,065","7,348,515"
64023189,"82,410,980","8,964,197","4,832,167","2,148,729"
63955350,"82,199,909","113,232,805","71,438,091","14,471,437"
95139619,"82,075,422","73,993,160","22,924,281","9,158,664"
17854556,"82,018,260","54,430,255","38,435,981","6,894,168"
39250773,"81,782,790","62,338,603","47,239,015","8,724,781"
79327227,"81,440,383","37,155,325","29,100,388","5,718,252"
53572619,"81,262,036","31,200,291","18,706,281","9,480,458"
73551691,"81,219,970","64,481,948","51,485,821","7,257,513"
62935309,"81,179,758","27,270,403","21,587,009","7,039,681"
34522175,"81,054,951","60,118,333","60,573,761","13,152,065"
58750588,"80,940,437","100,156,260","95,922,944","10,438,958"
62080073,"80,910,474","76,880,452","46,695,996","6,820,979"
15186568,"80,823,174","41,790,197","25,769,831","10,096,129"
34054731,"80,781,066","30,419,078","30,055,751","6,824,808"
41804801,"80,694,827","54,042,526","42,460,743","10,755,505"
64306210,"80,661,663","26,103,199","15,167,481","5,856,162"
50114134,"80,554,295","95,332,482","46,779,030","8,131,394"
44425203,"80,483,704","44,968,402","20,947,808","6,190,602"
6845524,"80,452,122","21,670,509","20,267,206","11,657,949"
59331015,"80,433,106","44,610,439","26,978,301","5,668,593"
53459290,"80,342,217","70,927,412","44,645,592","8,709,053"
57442278,"80,129,514","41,906,681","37,737,138","4,086,017"
12182229,"80,029,971","44,986,599","25,282,622","7,133,455"
53474171,"80,007,711","33,825,671","18,202,636","7,196,962"
11904784,"79,919,880","71,101,597","31,429,473","5,911,474"
64115009,"79,853,677","235,595,089","126,644,182","14,158,937"
33851182,"79,806,635","38,130,335","23,013,659","9,278,363"
11915882,"79,726,291","31,098,642","18,047,141","11,015,009"
60296881,"79,704,762","21,432,835","11,358,410","5,087,597"
46972060,"79,703,419","87,617,653","38,803,433","7,746,092"
63720400,"79,702,577","12,253,365","9,270,494","4,971,703"
31895462,"79,620,473","47,705,370","31,940,057","14,994,282"
38132570,"79,586,513","125,242,692","87,786,388","13,551,462"
85825206,"79,578,993","62,255,557","27,018,149","8,101,833"
4785737,"79,541,523","75,707,320","64,584,278","12,610,948"
97465809,"79,296,223","6,608,325","5,232,986","2,034,914"
63733625,"79,282,439","12,989,637","8,703,853","5,393,464"
51651109,"79,191,333","20,137,297","10,389,328","6,064,301"
59171934,"78,864,345","40,520,610","28,136,278","4,271,557"
16702170,"78,824,012","167,061,786","142,705,397","15,153,890"
69545360,"78,814,971","19,663,128","13,390,362","2,876,615"
53639563,"78,705,762","17,080,003","11,821,702","5,257,794"
69915557,"78,578,330","32,104,273","23,389,542","4,915,456"
54444073,"78,430,648","161,619,851","77,049,996","14,194,874"
38980106,"78,400,214","83,362,793","39,638,151","8,519,272"
90190464,"78,396,944","31,435,096","28,244,527","2,990,650"
53565432,"78,317,964","55,857,557","33,982,747","7,088,485"
1616635,"77,978,029","59,785,000","40,048,908","11,610,960"
62720594,"77,907,398","19,597,034","15,135,354","8,237,665"
10806254,"77,900,069","36,372,214","26,513,486","11,164,717"
28487786,"77,832,652","84,469,687","62,382,723","14,871,105"
64309507,"77,751,550","52,151,900","21,351,925","8,034,335"
95636110,"77,697,028","24,165,779","9,414,508","1,172,606"
51061315,"77,641,953","28,927,487","9,139,012","7,185,822"
76122309,"77,556,440","28,517,659","37,286,845","5,645,331"
75398017,"77,527,911","17,894,143","20,067,969","4,798,500"
12971051,"77,499,479","19,368,453","15,379,574","7,530,872"
96469908,"77,351,669","5,012,651","4,815,712","1,336,588"
27082807,"77,348,844","30,671,403","18,241,699","7,182,181"
95681780,"77,168,983","14,950,241","6,841,633","1,992,289"
17256004,"77,080,591","40,066,761","23,863,298","9,245,885"
62853017,"76,892,660","13,284,187","9,412,467","3,665,515"
39867788,"76,839,647","46,859,918","31,139,356","12,280,832"
17625084,"76,594,386","36,558,130","25,957,110","8,684,550"
91393098,"76,391,983","10,693,337","6,669,189","2,748,815"
77797583,"76,371,546","53,885,833","31,019,216","6,393,415"
59335464,"76,249,221","90,303,111","74,353,690","12,353,367"
19626853,"76,232,737","173,443,230","29,873,322","15,517,513"
75084130,"76,218,852","28,185,290","20,393,394","6,109,772"
5716022,"76,106,445","15,713,998","4,440,435","2,087,269"
78483355,"76,094,059","80,589,339","20,323,365","6,231,421"
61944693,"75,953,309","32,971,847","29,883,100","5,914,339"
19036336,"75,903,110","50,205,535","24,298,669","12,972,371"
62608636,"75,848,627","13,034,614","9,296,112","7,579,198"
64525422,"75,817,132","44,501,039","35,086,260","4,145,280"
63480706,"75,768,509","38,752,975","14,761,381","6,309,239"
1616270,"75,726,909","50,792,735","32,650,737","10,547,038"
26877031,"75,656,465","20,851,447","15,414,216","6,498,109"
33910779,"75,619,616","34,497,033","25,796,492","6,727,398"
69366835,"75,593,965","26,170,056","20,413,888","5,336,268"
73925214,"75,581,271","15,109,814","8,544,639","4,018,298"
62946708,"75,499,463","39,766,426","33,831,666","8,340,723"
33305369,"75,331,492","52,313,991","34,869,883","6,453,275"
52667606,"75,227,037","57,735,267","29,657,438","5,018,177"
55851284,"75,111,704","45,455,831","21,117,640","7,653,146"
12358600,"75,059,263","85,434,820","25,197,010","7,140,591"
62189019,"75,002,010","28,090,446","11,667,350","7,545,197"
63737713,"74,982,346","35,159,375","31,506,240","7,215,355"
51632421,"74,972,383","31,807,587","19,712,366","8,329,032"
65484538,"74,944,891","114,171,704","31,061,552","5,298,196"
67145172,"74,915,025","18,209,461","14,462,220","4,239,630"
65787040,"74,837,113","89,685,486","41,406,264","6,973,377"
71733867,"74,784,080","81,908,419","29,409,227","6,900,318"
10993999,"74,748,584","50,237,740","29,641,867","10,319,350"
97560016,"74,708,806","7,093,258","5,463,377","1,340,940"
63601569,"74,686,103","10,179,652","8,285,950","4,811,749"
52130105,"74,635,360","45,632,227","11,073,080","8,412,331"
27737243,"74,601,264","14,134,434","10,425,739","5,766,734"
96257100,"74,410,121","18,185,758","13,242,914","3,483,510"
39144620,"74,396,524","74,183,011","41,918,813","10,139,176"
39637709,"74,393,794","48,025,940","24,167,827","6,068,672"
54530345,"74,367,488","118,513,873","49,916,743","7,343,358"
37765024,"74,268,175","13,823,542","7,647,532","5,831,934"
76158410,"74,210,733","13,076,030","6,833,669","3,171,821"
97560095,"74,068,900","22,939,562","20,492,659","2,270,213"
7568329,"73,971,755","46,006,962","25,653,040","9,161,456"
48448912,"73,838,575","143,867,516","72,587,679","11,397,468"
63179189,"73,533,951","18,885,939","11,855,917","9,127,489"
57922872,"73,496,805","20,799,059","4,821,323","7,328,423"
55874646,"73,392,846","63,644,325","33,848,572","13,033,234"
79538130,"73,300,140","19,077,636","9,438,866","3,011,463"
76218406,"73,231,890","22,783,652","7,732,615","7,183,350"
13344677,"73,223,916","33,505,628","28,443,240","8,873,309"
39864322,"73,208,367","39,423,959","33,142,650","8,942,972"
73936439,"73,085,836","14,298,980","7,467,603","4,688,045"
17494004,"73,063,836","91,921,274","74,226,570","13,944,118"
76218861,"72,902,632","57,134,306","9,827,074","4,073,264"
18477710,"72,896,661","46,200,934","19,462,361","8,396,469"
81742039,"72,758,449","23,498,644","13,954,477","3,303,130"
25182362,"72,743,141","62,240,790","21,805,143","11,600,944"
67058811,"72,681,448","22,369,055","11,838,339","3,485,857"
80449273,"72,412,274","28,753,741","11,701,980","5,399,062"
51380796,"72,242,242","23,987,417","6,638,881","3,879,319"
60506152,"72,240,633","22,168,125","32,964,292","8,988,679"
96209643,"72,115,706","27,702,287","10,078,194","4,234,365"
85753243,"72,058,240","32,588,867","21,738,285","4,349,812"
38415332,"72,036,540","26,224,961","9,280,546","8,682,940"
80584926,"72,009,216","49,434,350","19,517,591","5,654,677"
13346228,"71,718,758","74,267,765","58,240,909","13,213,445"
63453000,"71,689,243","30,825,982","21,585,098","6,455,415"
25456735,"71,641,300","107,354,560","90,600,919","29,850,694"
79507632,"71,582,600","20,182,180","18,578,366","5,285,115"
73854941,"71,508,103","17,845,300","20,080,173","6,900,452"
61950882,"71,422,686","49,801,936","18,550,770","9,804,769"
67999885,"71,274,078","68,235,287","40,346,436","8,336,672"
26291665,"71,133,161","31,590,832","15,414,981","5,010,192"
68974728,"71,116,270","45,303,060","32,853,005","4,771,448"
60954941,"71,061,257","62,208,222","17,631,039","6,942,251"
24834605,"71,016,654","17,602,835","15,518,044","7,424,207"
41812057,"70,813,185","29,777,682","27,054,411","13,855,904"
80675462,"70,628,612","18,780,662","13,442,201","6,600,373"
73802284,"70,607,667","7,184,199","4,051,610","1,846,949"
24241800,"70,588,759","25,220,370","33,094,560","6,288,740"
75888646,"70,444,649","48,036,021","27,336,036","5,747,657"
57418518,"70,436,277","12,458,706","4,631,912","5,613,233"
76195639,"70,414,551","37,195,206","16,389,437","5,034,623"
76869735,"70,334,488","34,980,544","14,180,692","4,603,427"
62326004,"70,292,457","15,580,313","10,856,306","5,298,305"
59102519,"70,290,199","11,587,775","7,893,307","4,018,797"
95678399,"70,147,025","40,988,750","39,129,408","4,209,724"
67184899,"70,143,535","24,715,513","13,219,552","3,829,392"
34513418,"70,138,814","41,183,813","29,816,954","7,213,789"
50587058,"70,105,362","12,268,453","6,962,968","6,736,611"
27400587,"70,091,331","39,996,053","18,807,589","11,618,391"
21998284,"70,006,208","20,412,389","7,105,803","8,260,936"
53518875,"69,974,869","28,042,843","11,167,483","2,665,767"
14020401,"69,933,764","18,997,236","11,373,827","8,132,722"
63573884,"69,920,994","12,244,668","9,752,109","3,802,188"
67174967,"69,800,270","26,027,836","19,584,993","7,066,854"
60731879,"69,786,446","73,550,135","51,570,551","13,456,599"
66466622,"69,763,581","25,337,093","14,422,113","7,029,673"
59719216,"69,703,413","42,757,458","32,128,160","7,565,510"
64094649,"69,679,726","11,738,840","3,072,955","3,740,908"
83571282,"69,611,048","9,554,397","5,554,937","4,082,054"
68627238,"69,514,530","7,325,395","2,722,941","3,849,942"
37756270,"69,498,897","18,908,667","8,946,187","4,567,822"
39848545,"69,475,099","44,177,958","18,146,256","9,507,998"
103980065,"69,417,326","42,516,766","7,787,543","5,670,938"
75397619,"69,352,129","39,412,475","25,920,771","7,081,727"
52375803,"69,351,152","48,539,698","34,343,768","8,531,680"
95682829,"68,955,113","54,015,500","22,315,106","5,571,392"
65451323,"68,951,526","31,045,594","18,882,596","6,976,235"
69199791,"68,814,406","6,518,339","4,986,784","1,234,550"
63013160,"68,802,376","26,854,741","14,516,735","7,543,110"
67137328,"68,790,151","42,848,466","26,707,882","7,352,301"
97127787,"68,737,601","21,786,199","14,709,505","2,978,248"
38205589,"68,630,815","20,548,831","19,803,549","5,935,835"
80735764,"68,614,391","22,496,053","12,554,283","4,198,028"
81966438,"68,611,451","62,503,052","27,975,082","6,082,236"
34358347,"68,448,321","6,293,351","2,317,953","4,131,042"
23896432,"68,445,523","107,027,426","91,374,852","12,443,167"
50411574,"68,431,342","53,450,499","21,686,638","9,686,682"
50574663,"68,417,936","52,315,464","42,486,697","11,404,039"
67202956,"68,380,419","28,663,551","18,710,708","5,078,356"
37773820,"68,362,142","22,912,851","10,804,079","5,309,618"
65232436,"68,328,004","61,072,181","18,836,246","5,221,980"
40299040,"68,320,187","75,044,925","16,222,786","7,817,681"
69114506,"68,272,427","41,350,870","23,506,475","4,043,555"
56865654,"68,243,510","18,219,689","7,844,650","5,149,812"
63751320,"68,240,273","40,321,389","15,793,235","6,812,653"
62104788,"68,060,339","32,906,003","18,180,694","7,825,324"
67133364,"68,047,898","15,568,201","8,163,057","5,254,722"
63595204,"67,950,752","18,025,232","15,810,223","5,778,371"
9771821,"67,939,132","31,999,892","10,371,340","9,933,777"
76180743,"67,933,739","20,439,733","12,287,930","6,343,410"
62399044,"67,902,252","35,592,708","18,087,770","7,715,429"
69765691,"67,660,337","5,807,064","3,583,813","1,921,694"
81744680,"67,517,667","14,866,896","6,917,989","4,004,634"
63897345,"67,389,853","28,363,735","20,838,135","7,228,669"
53702653,"67,246,367","49,697,134","26,053,846","6,363,869"
59319658,"67,213,907","41,642,518","32,792,497","5,296,865"
97822225,"67,144,905","9,338,230","5,147,130","2,575,908"
61834122,"67,066,322","18,986,108","7,716,215","4,010,487"
63900101,"66,709,897","16,830,534","6,119,211","3,663,622"
64209971,"66,696,371","19,266,739","14,057,753","5,350,337"
29587991,"66,598,489","26,127,595","15,094,778","5,904,212"
75144155,"66,448,692","41,425,744","18,590,284","6,778,681"
48517595,"66,378,635","38,467,647","11,193,344","7,145,318"
55567655,"66,354,036","6,993,228","3,568,369","3,002,138"
37726163,"66,112,637","10,899,171","7,231,495","10,501,749"
61069638,"66,015,481","5,218,218","1,858,700","3,914,682"
61498739,"65,991,952","3,934,502","3,282,038","2,243,038"
25255454,"65,974,989","51,601,065","16,807,513","6,272,703"
65587633,"65,923,493","25,414,273","13,558,037","7,755,689"
58413032,"65,853,254","16,664,381","10,058,804","7,817,650"
83619899,"65,804,494","22,162,526","15,587,900","2,912,665"
95676183,"65,792,815","4,623,755","7,517,971","1,489,062"
63495936,"65,760,802","20,157,446","12,498,959","6,875,687"
41925878,"65,756,176","28,483,903","19,918,423","6,297,449"
34869648,"65,734,779","4,820,867","2,694,635","2,223,389"
15038629,"65,624,210","114,511,380","58,517,387","13,863,038"
79756107,"65,591,352","6,115,368","4,110,114","1,688,239"
62166694,"65,457,376","13,639,078","8,008,765","3,808,714"
99673999,"65,409,060","32,424,007","15,299,421","5,163,906"
65429385,"65,259,942","7,188,057","3,869,240","1,294,224"
79501739,"65,249,608","16,086,625","10,788,895","2,880,924"
17502418,"65,206,540","5,704,113","2,628,140","4,266,464"
41906922,"65,181,745","48,512,282","20,165,289","10,756,570"
70535291,"65,172,725","19,744,490","5,811,397","4,909,578"
56267611,"65,147,871","12,881,894","6,562,649","4,426,310"
64523729,"65,127,928","17,479,620","11,404,981","5,918,273"
75567523,"65,118,625","33,799,576","15,263,694","4,582,691"
37416839,"65,112,524","31,170,266","22,664,865","8,368,311"
85918614,"65,090,045","8,290,516","2,923,914","1,842,538"
39190271,"65,018,666","9,589,794","3,923,487","3,285,430"
65750039,"65,010,060","16,526,760","4,176,143","1,752,338"
56084361,"65,003,496","13,901,071","4,228,913","3,253,492"
76297693,"65,000,922","25,933,149","12,790,872","5,362,090"
3094944,"64,974,255","25,439,965","13,139,922","6,979,372"
79259722,"64,877,138","29,356,527","17,437,954","4,411,036"
32601257,"64,847,466","11,640,684","10,273,159","4,409,218"
70209602,"64,671,696","19,609,428","19,906,871","5,641,524"
55784967,"64,595,030","18,972,464","11,728,289","7,219,445"
16921563,"64,519,783","53,879,054","39,977,801","12,187,118"
58285532,"64,428,004","9,252,985","4,544,068","4,528,056"
2349813,"64,073,145","28,897,909","30,951,193","12,123,866"
77544243,"64,064,384","4,870,766","1,713,646","3,261,945"
16262885,"64,034,547","58,583,654","44,551,854","19,887,344"
28625692,"63,970,033","40,758,981","18,445,573","5,184,128"
76216620,"63,880,077","46,314,727","37,133,090","6,688,741"
83556524,"63,821,104","3,915,558","2,209,416","1,112,635"
95677203,"63,815,517","18,958,946","13,324,723","2,818,950"
70125233,"63,687,831","21,603,166","15,130,179","4,805,173"
96249805,"63,601,110","41,517,512","15,029,565","3,898,562"
96188922,"63,494,432","12,729,333","13,245,130","2,221,570"
66817290,"63,365,588","9,031,459","5,334,891","3,632,453"
96219972,"63,344,458","5,504,577","4,467,244","2,273,751"
58615587,"63,262,034","20,036,753","9,653,262","4,216,515"
78024889,"63,218,913","16,567,918","16,682,865","3,509,202"
63811771,"63,209,045","46,029,671","5,326,189","6,221,558"
42620574,"63,203,090","21,196,004","12,017,729","4,958,460"
69851361,"63,111,984","21,905,014","15,825,605","4,609,710"
56418324,"63,053,973","36,290,547","13,863,221","6,521,329"
59431571,"63,018,770","39,590,997","20,097,786","5,177,656"
96201962,"63,000,809","45,965,967","12,131,718","3,487,049"
96547985,"62,891,406","9,567,898","5,242,404","2,174,360"
56316995,"62,841,052","33,248,126","19,521,235","5,534,454"
78804129,"62,836,724","8,142,217","5,762,735","3,402,782"
43366078,"62,834,198","4,534,990","2,118,297","4,892,604"
16272006,"62,797,555","14,467,623","9,159,684","2,709,937"
96255688,"62,772,036","9,384,938","5,448,606","1,123,375"
46576531,"62,768,938","30,264,006","11,221,924","10,114,055"
64772243,"62,726,461","24,979,418","9,516,213","3,411,496"
62548111,"62,720,449","22,954,130","6,437,465","3,961,872"
49233516,"62,582,743","17,591,964","6,661,361","8,994,607"
60237106,"62,546,550","57,505,844","16,728,399","8,250,112"
63469420,"62,532,314","9,715,366","5,248,848","3,178,798"
96204830,"62,530,517","3,418,289","4,740,859","1,599,714"
40823396,"62,438,975","8,739,342","2,364,891","1,166,431"
52435883,"62,419,561","14,238,739","8,025,818","6,712,104"
64348622,"62,349,392","18,865,971","13,145,552","4,987,492"
59151829,"62,325,339","19,199,650","8,190,749","6,360,466"
39412545,"62,311,851","42,207,577","15,737,417","6,185,981"
74348160,"62,234,342","35,973,516","23,704,292","4,621,129"
29137686,"62,132,834","12,123,592","3,679,786","4,234,014"
83714282,"62,078,180","6,304,942","4,163,459","2,036,750"
69541181,"62,074,261","52,347,601","24,171,683","10,053,041"
68085808,"62,072,037","17,653,100","14,991,971","6,964,106"
33738298,"62,019,529","4,917,144","3,874,496","6,441,203"
30199415,"61,753,873","50,307,135","15,356,157","10,182,432"
63572648,"61,620,674","6,298,449","3,353,297","2,381,676"
83956095,"61,449,993","20,152,400","14,266,914","3,703,248"
26254887,"61,436,839","88,387,174","42,057,501","11,962,763"
46858161,"61,346,743","68,143,262","14,359,437","9,767,283"
62608777,"61,338,599","21,078,647","12,281,237","6,216,748"
60959676,"61,208,719","18,821,816","9,546,761","5,256,789"
80394569,"61,162,895","25,099,847","12,808,343","5,688,568"
25758982,"61,052,740","13,364,161","6,557,111","3,512,499"
84320614,"61,027,503","22,336,031","13,780,462","4,898,163"
86108244,"60,867,806","9,418,417","4,148,426","2,813,048"
9775721,"60,811,001","1,978,097","1,029,864","3,590,009"
43810218,"60,374,796","50,209,459","7,853,450","5,937,375"
93578062,"60,197,485","3,195,596","821,334","1,261,001"
63951987,"60,163,651","14,170,803","7,085,776","8,596,632"
82308267,"60,095,286","6,353,626","4,430,231","3,113,668"
6017556,"60,094,397","7,364,811","6,856,515","6,714,253"
79083099,"59,916,004","11,504,790","6,776,259","3,218,778"
63871718,"59,911,097","8,569,040","5,762,250","5,310,700"
76112824,"59,619,990","8,139,974","4,456,458","4,019,982"
9322230,"59,544,598","5,243,948","3,935,620","4,042,551"
72969016,"59,533,459","17,925,591","10,837,202","3,574,100"
96130941,"59,447,762","7,104,361","1,124,706","1,228,022"
84457284,"59,306,697","2,541,211","1,029,306","2,166,969"
63559810,"59,298,319","12,449,706","7,372,826","8,765,090"
67116818,"59,173,202","12,577,528","3,467,483","3,820,245"
63858590,"59,121,482","25,213,428","12,437,268","5,353,288"
97062538,"59,117,403","3,162,333","1,309,195","1,790,175"
95677201,"59,011,507","3,995,099","2,600,141","1,547,254"
80264477,"58,936,865","6,342,597","2,723,739","2,929,373"
95674238,"58,933,085","12,901,274","14,197,278","2,322,636"
80819904,"58,844,584","5,901,933","5,809,213","1,318,000"
99495030,"58,609,039","7,300,239","5,106,789","2,424,623"
31074420,"58,599,477","13,738,799","5,268,069","4,380,672"
78823033,"58,477,680","9,138,762","4,552,732","2,672,285"
87484587,"58,432,112","21,532,790","9,408,123","5,597,147"
16353531,"58,329,931","5,272,536","2,256,868","5,651,018"
94826004,"58,158,047","18,307,840","6,234,324","3,758,298"
2339837,"58,003,107","20,487,165","12,987,233","12,853,687"
84652781,"57,864,550","5,806,579","1,924,927","2,233,640"
91433759,"57,710,182","1,833,223","695,285","533,492"
77024838,"57,701,461","9,565,811","3,629,436","4,717,411"
62074305,"57,537,392","16,934,622","5,275,552","4,181,451"
41867424,"57,470,580","2,472,009","2,066,104","6,835,172"
80277767,"57,423,103","12,812,798","7,369,973","3,996,019"
43782411,"57,387,882","57,332,630","29,911,125","6,965,096"
97287877,"57,211,692","1,819,866","2,306,301","620,711"
58752006,"57,184,127","27,030,029","9,110,820","5,574,958"
49219204,"57,137,011","7,128,122","5,099,409","6,553,347"
80207342,"56,998,178","14,907,929","4,075,718","2,898,999"
81750678,"56,971,787","22,907,394","10,182,829","5,115,729"
84468847,"56,971,025","10,058,456","2,823,584","1,590,134"
80727532,"56,844,437","7,793,379","2,692,084","2,368,964"
91293354,"56,532,139","14,327,387","6,312,410","4,448,361"
68680227,"56,507,046","13,993,052","3,557,757","3,447,186"
46587017,"56,445,489","14,423,134","3,154,127","6,027,805"
79444007,"56,361,544","5,811,956","2,135,791","1,882,617"
24425863,"56,341,617","17,382,084","7,325,857","9,088,957"
95560188,"56,128,120","20,146,365","2,323,977","2,065,431"
78103591,"56,021,229","23,759,127","18,404,137","5,884,786"
68675742,"56,015,657","16,800,382","5,563,364","5,581,206"
63896422,"55,993,268","19,819,304","4,174,854","4,601,121"
62903562,"55,933,743","1,488,061","312,479","3,034,732"
80056338,"55,874,094","39,577,559","21,135,003","4,219,315"
30316476,"55,860,067","26,478,174","7,932,424","4,729,062"
60891605,"55,764,315","12,988,214","2,090,558","2,793,282"
62687626,"55,676,632","9,694,023","6,645,987","7,806,342"
74264682,"55,559,493","4,359,515","1,937,291","2,937,672"
21090207,"55,509,545","84,173,890","29,237,063","12,884,478"
62763532,"55,379,810","3,982,857","829,849","946,820"
95673384,"55,306,643","17,516,999","12,265,554","3,136,298"
57851525,"55,256,258","15,039,182","8,849,347","7,755,775"
76025975,"55,209,090","14,215,956","3,414,119","1,480,678"
69765624,"55,121,450","3,759,281","1,634,011","1,076,458"
